"hours","RL_outlet    ","RL_confluence"
2.3,0,87.8146057128906
2.31666666666667,0,86.4770050048828
2.33333333333333,0,85.1654434204102
2.35,0,83.8578491210938
2.36666666666667,0,82.5762100219727
2.38333333333333,0,81.3628692626953
2.4,0,80.2445983886719
2.41666666666667,0,79.1638336181641
2.43333333333333,0,78.1075439453125
2.45,0,77.047477722168
2.46666666666667,0,76.0296249389648
2.48333333333333,0,75.0235595703125
2.5,0,74.0537109375
2.51666666666667,0,73.0607681274414
2.53333333333333,0,72.0962905883789
2.55,0,71.1748886108398
2.56666666666667,0,70.2580642700195
2.58333333333333,0,69.3547897338867
2.6,0,68.483528137207
2.61666666666667,0,67.6126403808594
2.63333333333333,0,66.7533493041992
2.65,0,65.9268264770508
2.66666666666667,0,65.1203689575195
2.68333333333333,0,64.3475189208984
2.7,0,63.5538635253906
2.71666666666667,0,62.7764434814453
2.73333333333333,0,61.9987182617188
2.75,0,61.2451782226562
2.76666666666667,0,60.5142211914062
2.78333333333333,0,59.7936477661133
2.8,0,59.0870819091797
2.81666666666667,0,58.3931770324707
2.83333333333333,0,57.6949462890625
2.85,0,57.016731262207
2.86666666666667,0,56.3547554016113
2.88333333333333,0,55.6969299316406
2.9,0,55.0603675842285
2.91666666666667,0,54.4374122619629
2.93333333333333,0,53.8431434631348
2.95,0,53.2418899536133
2.96666666666667,0,52.6445960998535
2.98333333333333,0,52.0782356262207
3,0,51.5227546691895
3.01666666666667,0,50.9835166931152
3.03333333333333,0,50.447338104248
3.05,0,49.904670715332
3.06666666666667,0,49.385669708252
3.08333333333333,0,48.875675201416
3.1,0,48.3659172058105
3.11666666666667,0,47.8887023925781
3.13333333333333,0,47.4037017822266
3.15,0,46.9213981628418
3.16666666666667,0,46.4407768249512
3.18333333333333,0,45.979679107666
3.2,0,45.5244216918945
3.21666666666667,0,45.0848503112793
3.23333333333333,0,44.6447677612305
3.25,0,44.2135887145996
3.26666666666667,0,43.7856597900391
3.28333333333333,0,43.3837585449219
3.3,0,43.0037307739258
3.31666666666667,0,42.6296615600586
3.33333333333333,0,42.2523078918457
3.35,0,41.8718185424805
3.36666666666667,0,41.4863357543945
3.38333333333333,0,41.1153755187988
3.4,0,40.7322654724121
3.41666666666667,0,40.3667984008789
3.43333333333333,0,40.0033302307129
3.45,0,39.6583786010742
3.46666666666667,0,39.3316345214844
3.48333333333333,0,38.9986839294434
3.5,0,38.6723136901855
3.51666666666667,0,38.3474922180176
3.53333333333333,0,38.0316200256348
3.55,0,37.7090835571289
3.56666666666667,0,37.3929672241211
3.58333333333333,0,37.0973129272461
3.6,0,36.7894401550293
3.61666666666667,0,36.4835052490234
3.63333333333333,0,36.1882209777832
3.65,0,35.9006233215332
3.66666666666667,0,35.6045417785645
3.68333333333333,0,35.2950439453125
3.7,0,34.9987678527832
3.71666666666667,0,34.7035331726074
3.73333333333333,0,34.4274215698242
3.75,0,34.1540832519531
3.76666666666667,0,33.8697738647461
3.78333333333333,0,33.5854682922363
3.8,0,33.3101043701172
3.81666666666667,0,33.0235862731934
3.83333333333333,0,32.748908996582
3.85,0,32.4719619750977
3.86666666666667,0,32.195140838623
3.88333333333333,0,31.9271583557129
3.9,0,31.6748676300049
3.91666666666667,0,31.4218597412109
3.93333333333333,0,31.1643352508545
3.95,0,30.9121799468994
3.96666666666667,0,30.6608295440674
3.98333333333333,0,30.4174575805664
4,0,30.1794776916504
4.01666666666667,0,29.9412631988525
4.03333333333333,0,29.7080917358398
4.05,0,29.4823532104492
4.06666666666667,0,29.253885269165
4.08333333333333,0,29.0193557739258
4.1,0,28.7907276153564
4.11666666666667,0,28.5636978149414
4.13333333333333,0,28.3446063995361
4.15,0,28.1270580291748
4.16666666666667,0,27.9135589599609
4.18333333333333,0,27.6995105743408
4.2,0,27.4845848083496
4.21666666666667,0,27.259349822998
4.23333333333333,0,27.0551376342773
4.25,0,26.8530101776123
4.26666666666667,0,26.6556568145752
4.28333333333333,0,26.4510345458984
4.3,0,26.2487945556641
4.31666666666667,0,26.0612964630127
4.33333333333333,0,25.8637142181396
4.35,0,25.6720085144043
4.36666666666667,0,25.468168258667
4.38333333333333,0,25.2691688537598
4.4,0,25.0770168304443
4.41666666666667,0,24.8875427246094
4.43333333333333,0,24.7004108428955
4.45,0,24.5209083557129
4.46666666666667,0,24.3430690765381
4.48333333333333,0,24.1658668518066
4.5,0,23.9862041473389
4.51666666666667,0,23.809118270874
4.53333333333333,0,23.6319961547852
4.55,0,23.4576416015625
4.56666666666667,0,23.2828483581543
4.58333333333333,0,23.1133403778076
4.6,0,22.948673248291
4.61666666666667,0,22.7871170043945
4.63333333333333,0,22.6213455200195
4.65,0,22.4603214263916
4.66666666666667,0,22.3087825775146
4.68333333333333,0,22.1465873718262
4.7,0,21.9878025054932
4.71666666666667,0,21.8319110870361
