"time_seconds","time_minutes","time_hours","Q_m3_s"
2075,34.5833333333333,0.576388888888889,2170.8
2080,34.6666666666667,0.577777777777778,2152.12
2085,34.75,0.579166666666667,2133.58
2090,34.8333333333333,0.580555555555556,2115.17
2095,34.9166666666667,0.581944444444444,2096.91
2100,35,0.583333333333333,2078.79
2105,35.0833333333333,0.584722222222222,2060.81
2110,35.1666666666667,0.586111111111111,2042.97
2115,35.25,0.5875,2025.26
2120,35.3333333333333,0.588888888888889,2007.69
2125,35.4166666666667,0.590277777777778,1990.26
2130,35.5,0.591666666666667,1972.96
2135,35.5833333333333,0.593055555555556,1955.8
2140,35.6666666666667,0.594444444444444,1938.76
2145,35.75,0.595833333333333,1921.87
2150,35.8333333333333,0.597222222222222,1905.1
2155,35.9166666666667,0.598611111111111,1888.46
2160,36,0.6,1871.96
2165,36.0833333333333,0.601388888888889,1855.58
2170,36.1666666666667,0.602777777777778,1839.33
2175,36.25,0.604166666666667,1823.21
2180,36.3333333333333,0.605555555555556,1807.22
2185,36.4166666666667,0.606944444444444,1791.35
2190,36.5,0.608333333333333,1775.61
2195,36.5833333333333,0.609722222222222,1760
2200,36.6666666666667,0.611111111111111,1744.5
2205,36.75,0.6125,1729.13
2210,36.8333333333333,0.613888888888889,1713.88
2215,36.9166666666667,0.615277777777778,1698.76
2220,37,0.616666666666667,1683.75
2225,37.0833333333333,0.618055555555556,1668.87
2230,37.1666666666667,0.619444444444444,1654.1
2235,37.25,0.620833333333333,1639.45
2240,37.3333333333333,0.622222222222222,1624.92
2245,37.4166666666667,0.623611111111111,1610.5
2250,37.5,0.625,1596.21
2255,37.5833333333333,0.626388888888889,1582.02
2260,37.6666666666667,0.627777777777778,1567.95
2265,37.75,0.629166666666667,1554
2270,37.8333333333333,0.630555555555556,1540.16
2275,37.9166666666667,0.631944444444444,1526.43
2280,38,0.633333333333333,1512.81
2285,38.0833333333333,0.634722222222222,1499.3
2290,38.1666666666667,0.636111111111111,1485.9
2295,38.25,0.6375,1472.61
2300,38.3333333333333,0.638888888888889,1459.43
2305,38.4166666666667,0.640277777777778,1446.36
2310,38.5,0.641666666666667,1433.4
2315,38.5833333333333,0.643055555555556,1420.54
2320,38.6666666666667,0.644444444444444,1407.78
2325,38.75,0.645833333333333,1395.13
2330,38.8333333333333,0.647222222222222,1382.59
2335,38.9166666666667,0.648611111111111,1370.15
2340,39,0.65,1357.81
2345,39.0833333333333,0.651388888888889,1345.57
2350,39.1666666666667,0.652777777777778,1333.44
2355,39.25,0.654166666666667,1321.4
2360,39.3333333333333,0.655555555555556,1309.47
2365,39.4166666666667,0.656944444444444,1297.63
2370,39.5,0.658333333333333,1285.89
2375,39.5833333333333,0.659722222222222,1274.25
2380,39.6666666666667,0.661111111111111,1262.71
2385,39.75,0.6625,1251.26
2390,39.8333333333333,0.663888888888889,1239.91
2395,39.9166666666667,0.665277777777778,1228.65
2400,40,0.666666666666667,1217.49
2405,40.0833333333333,0.668055555555556,1206.42
2410,40.1666666666667,0.669444444444444,1195.44
2415,40.25,0.670833333333333,1184.56
2420,40.3333333333333,0.672222222222222,1173.77
2425,40.4166666666667,0.673611111111111,1163.07
2430,40.5,0.675,1152.46
2435,40.5833333333333,0.676388888888889,1141.93
2440,40.6666666666667,0.677777777777778,1131.5
2445,40.75,0.679166666666667,1121.16
2450,40.8333333333333,0.680555555555556,1110.9
2455,40.9166666666667,0.681944444444444,1100.73
2460,41,0.683333333333333,1090.65
2465,41.0833333333333,0.684722222222222,1080.65
2470,41.1666666666667,0.686111111111111,1070.74
2475,41.25,0.6875,1060.91
2480,41.3333333333333,0.688888888888889,1051.16
2485,41.4166666666667,0.690277777777778,1041.5
2490,41.5,0.691666666666667,1031.92
2495,41.5833333333333,0.693055555555556,1022.43
2500,41.6666666666667,0.694444444444444,1013.01
2505,41.75,0.695833333333333,1003.67
2510,41.8333333333333,0.697222222222222,994.42
2515,41.9166666666667,0.698611111111111,985.24
2520,42,0.7,976.15
2525,42.0833333333333,0.701388888888889,967.13
2530,42.1666666666667,0.702777777777778,958.19
2535,42.25,0.704166666666667,949.32
2540,42.3333333333333,0.705555555555556,940.54
2545,42.4166666666667,0.706944444444444,931.83
2550,42.5,0.708333333333333,923.19
2555,42.5833333333333,0.709722222222222,914.63
2560,42.6666666666667,0.711111111111111,906.14
2565,42.75,0.7125,897.73
2570,42.8333333333333,0.713888888888889,889.39
2575,42.9166666666667,0.715277777777778,881.12
2580,43,0.716666666666667,872.93
2585,43.0833333333333,0.718055555555556,864.8
2590,43.1666666666667,0.719444444444444,856.75
2595,43.25,0.720833333333333,848.76
2600,43.3333333333333,0.722222222222222,840.85
2605,43.4166666666667,0.723611111111111,833.01
2610,43.5,0.725,825.23
2615,43.5833333333333,0.726388888888889,817.52
2620,43.6666666666667,0.727777777777778,809.88
2625,43.75,0.729166666666667,802.31
2630,43.8333333333333,0.730555555555556,794.8
2635,43.9166666666667,0.731944444444444,787.36
2640,44,0.733333333333333,779.99
2645,44.0833333333333,0.734722222222222,772.68
2650,44.1666666666667,0.736111111111111,765.43
2655,44.25,0.7375,758.25
2660,44.3333333333333,0.738888888888889,751.13
2665,44.4166666666667,0.740277777777778,744.07
2670,44.5,0.741666666666667,737.08
2675,44.5833333333333,0.743055555555556,730.15
2680,44.6666666666667,0.744444444444444,723.28
2685,44.75,0.745833333333333,716.47
2690,44.8333333333333,0.747222222222222,709.72
2695,44.9166666666667,0.748611111111111,703.03
2700,45,0.75,696.4
2705,45.0833333333333,0.751388888888889,689.83
2710,45.1666666666667,0.752777777777778,683.32
2715,45.25,0.754166666666667,676.87
2720,45.3333333333333,0.755555555555556,670.47
2725,45.4166666666667,0.756944444444444,664.13
2730,45.5,0.758333333333333,657.85
2735,45.5833333333333,0.759722222222222,651.62
2740,45.6666666666667,0.761111111111111,645.45
2745,45.75,0.7625,639.33
2750,45.8333333333333,0.763888888888889,633.27
2755,45.9166666666667,0.765277777777778,627.27
2760,46,0.766666666666667,621.31
2765,46.0833333333333,0.768055555555556,615.41
2770,46.1666666666667,0.769444444444444,609.57
2775,46.25,0.770833333333333,603.77
2780,46.3333333333333,0.772222222222222,598.03
2785,46.4166666666667,0.773611111111111,592.34
2790,46.5,0.775,586.71
2795,46.5833333333333,0.776388888888889,581.12
2800,46.6666666666667,0.777777777777778,575.58
2805,46.75,0.779166666666667,570.09
2810,46.8333333333333,0.780555555555556,564.66
2815,46.9166666666667,0.781944444444444,559.27
2820,47,0.783333333333333,553.93
2825,47.0833333333333,0.784722222222222,548.64
2830,47.1666666666667,0.786111111111111,543.39
2835,47.25,0.7875,538.2
2840,47.3333333333333,0.788888888888889,533.05
2845,47.4166666666667,0.790277777777778,527.95
2850,47.5,0.791666666666667,522.89
2855,47.5833333333333,0.793055555555556,517.89
2860,47.6666666666667,0.794444444444444,512.92
2865,47.75,0.795833333333333,508
2870,47.8333333333333,0.797222222222222,503.13
2875,47.9166666666667,0.798611111111111,498.3
2880,48,0.8,493.52
2885,48.0833333333333,0.801388888888889,488.78
2890,48.1666666666667,0.802777777777778,484.08
2895,48.25,0.804166666666667,479.42
2900,48.3333333333333,0.805555555555556,474.81
2905,48.4166666666667,0.806944444444444,470.24
2910,48.5,0.808333333333333,465.71
2915,48.5833333333333,0.809722222222222,461.23
2920,48.6666666666667,0.811111111111111,456.78
2925,48.75,0.8125,452.38
2930,48.8333333333333,0.813888888888889,448.02
2935,48.9166666666667,0.815277777777778,443.69
2940,49,0.816666666666667,439.41
2945,49.0833333333333,0.818055555555556,435.16
2950,49.1666666666667,0.819444444444444,430.96
2955,49.25,0.820833333333333,426.79
2960,49.3333333333333,0.822222222222222,422.66
2965,49.4166666666667,0.823611111111111,418.57
2970,49.5,0.825,414.52
2975,49.5833333333333,0.826388888888889,410.51
2980,49.6666666666667,0.827777777777778,406.53
2985,49.75,0.829166666666667,402.59
2990,49.8333333333333,0.830555555555556,398.69
2995,49.9166666666667,0.831944444444444,394.82
3000,50,0.833333333333333,390.99
3005,50.0833333333333,0.834722222222222,387.19
3010,50.1666666666667,0.836111111111111,383.43
3015,50.25,0.8375,379.7
3020,50.3333333333333,0.838888888888889,376.01
3025,50.4166666666667,0.840277777777778,372.35
3030,50.5,0.841666666666667,368.73
3035,50.5833333333333,0.843055555555556,365.14
3040,50.6666666666667,0.844444444444444,361.59
3045,50.75,0.845833333333333,358.06
3050,50.8333333333333,0.847222222222222,354.57
3055,50.9166666666667,0.848611111111111,351.12
3060,51,0.85,347.69
3065,51.0833333333333,0.851388888888889,344.3
3070,51.1666666666667,0.852777777777778,340.94
3075,51.25,0.854166666666667,337.61
3080,51.3333333333333,0.855555555555556,334.31
3085,51.4166666666667,0.856944444444444,331.04
3090,51.5,0.858333333333333,327.81
3095,51.5833333333333,0.859722222222222,324.6
3100,51.6666666666667,0.861111111111111,321.42
3105,51.75,0.8625,318.28
3110,51.8333333333333,0.863888888888889,315.16
3115,51.9166666666667,0.865277777777778,312.07
3120,52,0.866666666666667,309.01
3125,52.0833333333333,0.868055555555556,305.98
3130,52.1666666666667,0.869444444444444,302.98
3135,52.25,0.870833333333333,300.01
3140,52.3333333333333,0.872222222222222,297.07
3145,52.4166666666667,0.873611111111111,294.15
3150,52.5,0.875,291.26
3155,52.5833333333333,0.876388888888889,288.4
3160,52.6666666666667,0.877777777777778,285.56
3165,52.75,0.879166666666667,282.75
3170,52.8333333333333,0.880555555555556,279.97
3175,52.9166666666667,0.881944444444444,277.22
3180,53,0.883333333333333,274.49
3185,53.0833333333333,0.884722222222222,271.78
3190,53.1666666666667,0.886111111111111,269.1
3195,53.25,0.8875,266.45
3200,53.3333333333333,0.888888888888889,263.82
3205,53.4166666666667,0.890277777777778,261.22
3210,53.5,0.891666666666667,258.64
3215,53.5833333333333,0.893055555555556,256.09
