"time_seconds","time_minutes","time_hours","Q_m3_s"
9610,160.166666666667,2.66944444444444,0.01
9615,160.25,2.67083333333333,0.01
9620,160.333333333333,2.67222222222222,0.01
9625,160.416666666667,2.67361111111111,0.01
9630,160.5,2.675,0.01
9635,160.583333333333,2.67638888888889,0.01
9640,160.666666666667,2.67777777777778,0.01
9645,160.75,2.67916666666667,0.01
9650,160.833333333333,2.68055555555556,0.01
9655,160.916666666667,2.68194444444444,0.01
9660,161,2.68333333333333,0.01
9665,161.083333333333,2.68472222222222,0.01
9670,161.166666666667,2.68611111111111,0.01
9675,161.25,2.6875,0.01
9680,161.333333333333,2.68888888888889,0.01
9685,161.416666666667,2.69027777777778,0.01
9690,161.5,2.69166666666667,0.01
9695,161.583333333333,2.69305555555556,0.01
9700,161.666666666667,2.69444444444444,0.01
9705,161.75,2.69583333333333,0.01
9710,161.833333333333,2.69722222222222,0.01
9715,161.916666666667,2.69861111111111,0.01
9720,162,2.7,0.01
9725,162.083333333333,2.70138888888889,0.01
9730,162.166666666667,2.70277777777778,0.01
9735,162.25,2.70416666666667,0.01
9740,162.333333333333,2.70555555555556,0.01
9745,162.416666666667,2.70694444444444,0.01
9750,162.5,2.70833333333333,0
9755,162.583333333333,2.70972222222222,0
9760,162.666666666667,2.71111111111111,0
9765,162.75,2.7125,0
9770,162.833333333333,2.71388888888889,0
9775,162.916666666667,2.71527777777778,0
9780,163,2.71666666666667,0
9785,163.083333333333,2.71805555555556,0
9790,163.166666666667,2.71944444444444,0
9795,163.25,2.72083333333333,0
9800,163.333333333333,2.72222222222222,0
9805,163.416666666667,2.72361111111111,0
9810,163.5,2.725,0
9815,163.583333333333,2.72638888888889,0
9820,163.666666666667,2.72777777777778,0
9825,163.75,2.72916666666667,0
9830,163.833333333333,2.73055555555556,0
9835,163.916666666667,2.73194444444444,0
9840,164,2.73333333333333,0
9845,164.083333333333,2.73472222222222,0
9850,164.166666666667,2.73611111111111,0
9855,164.25,2.7375,0
9860,164.333333333333,2.73888888888889,0
9865,164.416666666667,2.74027777777778,0
9870,164.5,2.74166666666667,0
9875,164.583333333333,2.74305555555556,0
9880,164.666666666667,2.74444444444444,0
9885,164.75,2.74583333333333,0
9890,164.833333333333,2.74722222222222,0
9895,164.916666666667,2.74861111111111,0
9900,165,2.75,0
9905,165.083333333333,2.75138888888889,0
9910,165.166666666667,2.75277777777778,0
9915,165.25,2.75416666666667,0
9920,165.333333333333,2.75555555555556,0
9925,165.416666666667,2.75694444444444,0
9930,165.5,2.75833333333333,0
9935,165.583333333333,2.75972222222222,0
9940,165.666666666667,2.76111111111111,0
9945,165.75,2.7625,0
9950,165.833333333333,2.76388888888889,0
9955,165.916666666667,2.76527777777778,0
9960,166,2.76666666666667,0
9965,166.083333333333,2.76805555555556,0
9970,166.166666666667,2.76944444444444,0
9975,166.25,2.77083333333333,0
9980,166.333333333333,2.77222222222222,0
9985,166.416666666667,2.77361111111111,0
9990,166.5,2.775,0
9995,166.583333333333,2.77638888888889,0
10000,166.666666666667,2.77777777777778,0
10005,166.75,2.77916666666667,0
10010,166.833333333333,2.78055555555556,0
10015,166.916666666667,2.78194444444444,0
10020,167,2.78333333333333,0
10025,167.083333333333,2.78472222222222,0
10030,167.166666666667,2.78611111111111,0
10035,167.25,2.7875,0
10040,167.333333333333,2.78888888888889,0
10045,167.416666666667,2.79027777777778,0
